Instance,LB,ILB,TLB,UP,IUP,TUP,ITER,TIME,OPTG,OPTS
input/Spd_RF2_350_406_4451.txt, 36.85238, 1, 0, 85, 42, 0, 10031, 10, 0, 0
input/Spd_RF2_350_406_4459.txt, 36.48095, 1, 0, 85, 1, 0, 8256, 10, 0, 0
input/Spd_RF2_350_406_4467.txt, 36.81667, 1, 0, 86, 10, 0, 10240, 10, 0, 0
input/Spd_RF2_350_406_4475.txt, 34.95833, 1, 0, 81, 6, 0, 10984, 10, 0, 0
input/Spd_RF2_350_406_4483.txt, 35.64762, 1, 0, 85, 6768, 5, 12171, 10, 0, 0
input/Spd_RF2_350_435_4491.txt, 27.16429, 1, 0, 72, 6, 0, 9718, 10, 0, 0
input/Spd_RF2_350_435_4499.txt, 27.10238, 1, 0, 72, 304, 0, 6859, 10, 0, 0
input/Spd_RF2_350_435_4507.txt, 26.70476, 1, 0, 68, 5, 0, 6418, 10, 0, 0
input/Spd_RF2_350_435_4515.txt, 27.51190, 1, 0, 76, 0, 0, 8137, 10, 0, 0
input/Spd_RF2_350_435_4523.txt, 27.43571, 1, 0, 73, 3, 0, 7432, 10, 0, 0
input/Spd_RF2_350_463_4531.txt, 21.30476, 1, 0, 66, 27, 0, 4837, 10, 0, 0
input/Spd_RF2_350_463_4539.txt, 20.40476, 1, 0, 66, 1005, 1, 7513, 10, 0, 0
input/Spd_RF2_350_463_4547.txt, 19.66905, 1, 0, 67, 6, 0, 5507, 10, 0, 0
input/Spd_RF2_350_463_4555.txt, 18.62143, 1, 0, 64, 1, 0, 3376, 10, 0, 0
input/Spd_RF2_350_463_4563.txt, 21.16667, 1, 0, 65, 995, 1, 6530, 10, 0, 0
input/Spd_RF2_350_492_4571.txt, 14.50017, 14, 0, 55, 22, 0, 4151, 10, 0, 0
input/Spd_RF2_350_492_4579.txt, 15.22831, 3, 0, 60, 1841, 4, 4000, 10, 0, 0
input/Spd_RF2_350_492_4587.txt, 12.40000, 1, 0, 56, 6, 0, 3056, 10, 0, 0
input/Spd_RF2_350_492_4595.txt, 13.66610, 5, 0, 55, 6, 0, 4147, 10, 0, 0
input/Spd_RF2_350_492_4603.txt, 14.89038, 3, 0, 58, 6, 0, 3119, 10, 0, 0
input/Spd_RF2_400_429_4611.txt, 53.56667, 1, 0, 114, 56, 0, 8064, 10, 0, 0
input/Spd_RF2_400_429_4619.txt, 54.26667, 1, 0, 113, 194, 0, 10362, 10, 0, 0
input/Spd_RF2_400_429_4627.txt, 53.71667, 1, 0, 114, 228, 0, 6706, 10, 0, 0
input/Spd_RF2_400_429_4635.txt, 53.73333, 1, 0, 111, 276, 0, 7626, 10, 0, 0
input/Spd_RF2_400_429_4643.txt, 54.81667, 1, 0, 114, 3593, 3, 10650, 10, 0, 0
